image_link,group_id,entity_name,entity_value,text
https://m.media-amazon.com/images/I/81hnk2WXO3L.jpg,639090,item_weight,35.0 gram,"['hot', 'chocolate', 'zi', 'made', 'belgian', 'chocolate', 'includes', 'mini', 'marshmallow', '®', '@', '©', '©', 'milk', 'raspanmint', 'double', 'salted', 'chocolate', 'chocolate', 'caramel', 'original', 'ingredient', ':', 'sugar', ',', 'cocoa', 'butter', ',', 'whole', 'milk', 'marshmallow', '(', 'sugar', ',', 'glucose', 'syrup', ',', 'gelatin', ',', 'sorbitol', ',', 'modified', 'corn', 'starch', ',', 'dextrose', ',', 'artficial', 'flavor', ',', 'tetrasodium', 'pyrophosphate', ')', ',', 'cocoa', 'mass', ',', 'emulsifier', '(', 'soy', 'lecithin', ',', 'pgpr', ')', ',', 'vanilla', 'extract', '.', 'contains', ':', 'milk', ',', 'soy', '.', 'vanilla', 'extract', ',', 'peppermint', 'flavor', ',', 'contains', ':', 'milk', ',', 'soy', ',', 'double', 'chocolate', 'ingredient', ':', 'sugar', ',', 'aa', 'eee', 'distributed', 'frankford', 'candy', 'llc', 'lu', 'ro', 'pa', '19114', 'molded', 'packed', 'china', 'asad', 'maden', 'china', '‘', '(', 'freniderd', ')']"
https://m.media-amazon.com/images/I/61HXgujoxpL.jpg,752266,wattage,150.0 watt,
https://m.media-amazon.com/images/I/613G8GOyLSL.jpg,752266,wattage,150.0 watt,"['220mm/8.66', 'in', '<', '-----', '>', '32mm/1.25', 'in', '€', '--------------------------------', '>', '305mm/12.00', 'in', 'ceiling', 'wall', 'ground']"
https://m.media-amazon.com/images/I/71YyZ2iPyZL.jpg,752266,wattage,30.0 watt,"['durable', '&', 'flexible', 'led', 'floodlight', 'thickened', 'glass', 'high', '-', 'quality', 'led', 'z|', 'die', '-', 'cast', 'alumium', 'frame', '30w', 'ip65', '—', '\\', '\\', 'mental', '$', 'bracket']"
https://m.media-amazon.com/images/I/81K3JwUCnQL.jpg,752266,wattage,30.0 watt,"['©', '9909', 'dustproof', 'heat', '-', 'resisting', '_', 'frost', '-', 'resistant']"
https://m.media-amazon.com/images/I/41wvffSxB4L.jpg,299791,item_weight,15.5 gram,
https://m.media-amazon.com/images/I/91cErO-KbLL.jpg,237000,item_weight,200.0 gram,"['jacquard', 'knitted', 'material', 'super', 'soft', 'comfortable', 'creating', 'custom', 'upholstered', 'look', '200gsm', 'microfiber']"
https://m.media-amazon.com/images/I/817vo3DcCNL.jpg,179080,wattage,250.0 watt,"['komfo', 'rt', '-', 'paket', '-', 'cm', ',', 'da', 'herzstuck', ':', 'wl', 'starker', 'und', 'effizienter', 'motor', 'fur', 'angenehmen', 'fahrkomfort', 'kraftvolle', 'und', 'effiziente', 'extrem', 'leiser', 'und', 'unglaubliches', 'drehmoment', 'unterstutzung', 'bi', 'leistungsstarker', 'motor', 'mit', 'von', '25', 'km', '/', 'h', '250', 'w', '45', 'nm']"
https://m.media-amazon.com/images/I/61AHQ35poHL.jpg,884560,item_volume,10.0 ounce,"['(', 'g1', 'g', 'nie', '1', ')', 'old', 'close', 'friend', 'ever', '!']"
https://m.media-amazon.com/images/I/61WFh8RCQYL.jpg,844474,item_weight,0.8 kilogram,"['high', 'quality', 'polyester', 'fabric', 'breathable', '&', 'easy', 'clean', 'weight', ':', '0.8', 'kg', 'ji', '|', '45', 'cm', '26', 'cm', '7', '28', 'cm']"
https://m.media-amazon.com/images/I/711SATIDrmL.jpg,709627,item_weight,169.0 gram,"['basic', 'information', 'battery', 'capacity', '1300mah', 'dischardaaaanre', '100c', 'battery', 'voltage', '14.8', 'cell', 'configuration', '|', 'connector', 'type', '>', 'xt60', 'plug', 'balancer', 'connector', 'type', 'jst', '-xhr', '=', 'weight', ':', '169', 'g', '1.38', 'inch', '_', '_', 'rohs', 'ce', 'fe', ',', 'lipo', '4', '14.8y', '19.24wh', '1.26', 'inch', '2.83', 'inch']"
https://m.media-amazon.com/images/I/61x6RSjwQIL.jpg,299791,item_weight,10.0 gram,"['unique', 'desmgn', ',', 'k', '—', '0.66inch—>|', 'weight', ':', '10', 'g', '20""+', '2', '”', 'extension', 'moderate', 'thickness', ',', 'rotatable', 'screw', ',', 'chain', 'length', 'suitable', 'ash', 'tightly', 'fixed']"
https://m.media-amazon.com/images/I/613BeFNwHcL.jpg,523149,item_weight,7.0 gram,
